"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"3693","Microeca_flavovirescens",0.10157705294965,2,-5.347999087,"Tropical",4.379720489,"Microeca","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"3694","Microeca_griseoceps",0.0343962055965504,2,-6.370970621,"Tropical",21.71588127,"Microeca","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"3695","Microeca_papuana",0.0908093420545034,1,-5.039737659,"Tropical",6.714399853,"Microeca","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"3696","Microhierax_caerulescens",0.102284152258855,2,18.65749651,"Mixed",0.3530553233,"Microhierax","Falconidae","Falconiformes","Falconiformes","Falconidae"
"3697","Microhierax_erythrogenys",0.102284152258855,2,11.95369942,"Tropical",0.3530553233,"Microhierax","Falconidae","Falconiformes","Falconiformes","Falconidae"
"3698","Microhierax_fringillarius",0.132145532725442,1,0.449289132,"Tropical",2.157490944,"Microhierax","Falconidae","Falconiformes","Falconiformes","Falconidae"
"3699","Microhierax_latifrons",0.132145532725442,1,5.54411307,"Tropical",2.157490944,"Microhierax","Falconidae","Falconiformes","Falconiformes","Falconidae"
"3700","Microligea_palustris",0.0697755194252484,2,18.78736702,"Tropical",9.644485837,"Microligea","Phaenicophilidae","Passeriformes","",""
"3701","Micromacronus_leytensis",1.00148830678392,2,8.349357015,"Tropical",0.3776790374,"Micromacronus","Cisticolidae","Passeriformes","Passeriformes","Timaliidae"
"3702","Micromonacha_lanceolata",0.105607925535111,2,4.563818354,"Tropical",3.837188911,"Micromonacha","Bucconidae","Piciformes","Piciformes","Bucconidae"
"3703","Microparra_capensis",0.0371821238744641,1,-10.32905294,"Mixed",21.19180675,"Microparra","Jacanidae","Charadriiformes","Charadriiformes","Jacanidae"
"3704","Micropsitta_bruijnii",0.131418534588689,4,-5.376662908,"Tropical",2.444666345,"Micropsitta","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"3705","Micropsitta_finschii",0.222098754099812,5,-7.204602391,"Tropical",1.395726487,"Micropsitta","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"3706","Micropsitta_geelvinkiana",0.0782847059462506,2,-0.931271219,"Tropical",7.004911545,"Micropsitta","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"3707","Micropsitta_keiensis",0.386129377976591,3,-5.69206339,"Tropical",0.6771094492,"Micropsitta","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"3708","Micropsitta_pusio",0.386129377976591,4,-4.921642801,"Tropical",0.6771094492,"Micropsitta","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"3709","Micropygia_schomburgkii",0.135471477629794,2,-14.83810399,"Mixed",1.505053283,"Micropygia","Rallidae","Gruiformes","Gruiformes","Rallidae"
"3710","Microrhopias_quixensis",0.0520139805376962,10,2.720913394,"Tropical",17.49436287,"Microrhopias","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"3711","Microstilbon_burmeisteri",0.450001858905007,1,-21.71850648,"Mixed",1.608541543,"Microstilbon","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"3712","Miliaria_calandra",0.160324743202622,1,40.25046451,"Temperate",0.3686519739,"Miliaria","Emberizidae","Passeriformes","",""
"3713","Milvago_chimachima",0.276597941043887,2,-9.341828198,"Mixed",0.4718577047,"Milvago","Falconidae","Falconiformes","Falconiformes","Falconidae"
"3714","Milvago_chimango",0.276597941043887,2,-36.29607323,"Mixed",0.4718577047,"Milvago","Falconidae","Falconiformes","Falconiformes","Falconidae"
"3715","Milvus_migrans",0.0964760421313369,5,37.97027514,"Mixed",1.509586354,"Milvus","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"3716","Milvus_milvus",0.0964760421313369,2,49.28512879,"Mixed",1.509586354,"Milvus","Accipitridae","Accipitriformes","Accipitriformes","Accipitridae"
"3717","Mimus_dorsalis",0.404027905475167,1,-20.27167196,"Mixed",0.6928690083,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3718","Mimus_gilvus",0.469143405940642,10,14.38752938,"Tropical",1.259489659,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3719","Mimus_gundlachii",0.200900700488796,2,20.9673293,"Mixed",3.624919473,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3720","Mimus_longicaudatus",0.236035716526223,4,-8.113132166,"Tropical",3.495710472,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3721","Mimus_patagonicus",0.276121693104674,1,-39.91595294,"Mixed",1.334778391,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3722","Mimus_polyglottos",0.469143405940642,3,37.8565644,"Mixed",1.259489659,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3723","Mimus_saturninus",0.234891534603902,4,-20.24336459,"Mixed",2.60616346,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3724","Mimus_thenca",0.276121693104674,1,-34.75379141,"Temperate",1.334778391,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3725","Mimus_triurus",0.404027905475167,1,-34.40823267,"Temperate",0.6928690083,"Mimus","Mimidae","Passeriformes","Passeriformes","Mimidae"
"3726","Minla_cyanouroptera",0.115367711806508,8,23.24867879,"Mixed",7.759190276,"Minla","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"3727","Minla_ignotincta",0.136994472412418,4,26.14127882,"Mixed",5.931192684,"Minla","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"3728","Minla_strigula",0.136994472412418,6,25.21604626,"Mixed",5.931192684,"Minla","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"3729","Mino_anais",0.13832100794441,3,-4.612005427,"Tropical",3.663397737,"Mino","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"3730","Mino_dumontii",0.13832100794441,2,-5.417173388,"Tropical",3.663397737,"Mino","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"3731","Mionectes_macconnelli",0.182837642085423,5,-1.685452196,"Tropical",2.397681839,"Mionectes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3732","Mionectes_oleagineus",0.182837642085423,15,-2.220507965,"Tropical",2.397681839,"Mionectes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3733","Mionectes_olivaceus",0.119209994602311,6,1.511551444,"Tropical",2.478493309,"Mionectes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3734","Mionectes_rufiventris",0.117082518425859,1,-23.9981044,"Mixed",2.783345962,"Mionectes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3735","Mionectes_striaticollis",0.119209994602311,6,-6.357933868,"Tropical",2.478493309,"Mionectes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3736","Mirafra_africana",0.17684423199382,22,-13.59969356,"Mixed",3.934144481,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3737","Mirafra_africanoides",0.103380613260666,7,-22.03061084,"Mixed",8.261922142,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3738","Mirafra_albicauda",0.532830174204034,1,1.10570167,"Tropical",0.4240134416,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3739","Mirafra_alopex",0.142380240674312,3,1.520909699,"Tropical",4.006290175,"Mirafra","Alaudidae","Passeriformes","",""
"3740","Mirafra_angolensis",0.0833742146929034,3,-11.77099489,"Tropical",7.354631597,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3741","Mirafra_apiata",0.0984242709188888,7,-25.83084221,"Mixed",6.896434121,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3742","Mirafra_ashi",0.361258835567169,1,2.226115537,"Tropical",0.007804605428,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3743","Mirafra_assamica",0.361258835567169,5,19.9414837,"Mixed",0.007804605428,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3744","Mirafra_cantillans",0.0939883320821131,4,14.72023695,"Mixed",8.527023549,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3745","Mirafra_erythroptera",0.0902196092372882,3,23.65473969,"Mixed",8.74437267,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3746","Mirafra_gilletti",0.135588746914755,1,7.54473975,"Tropical",4.59039106,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3747","Mirafra_hova",0.118499512272639,1,-19.38232101,"Mixed",4.883590626,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3748","Mirafra_hypermetra",0.997070598093146,4,0.812498736,"Tropical",0.1291054277,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3749","Mirafra_javanica",0.180884418005723,17,-16.2709263,"Mixed",3.533347663,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3750","Mirafra_passerina",0.0928489716305089,1,-20.97054736,"Mixed",8.492193104,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3751","Mirafra_poecilosterna",0.204148721567606,1,1.377782986,"Tropical",2.273342774,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3752","Mirafra_pulpa",0.17684423199382,1,-0.021962289,"Tropical",3.934144481,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3753","Mirafra_rufocinnamomea",0.119536591315471,14,-3.3301386,"Mixed",6.091659964,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3754","Mirafra_sabota",0.118499512272639,8,-23.72375767,"Mixed",4.883590626,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3755","Mirafra_somalica",0.194020632226714,1,6.989603012,"Tropical",0.2675792753,"Mirafra","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"3756","Mitrephanes_olivaceus",0.146011629568475,1,-11.00330291,"Tropical",2.807971195,"Mitrephanes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3757","Mitrephanes_phaeocercus",0.146011629568475,8,11.53983945,"Mixed",2.807971195,"Mitrephanes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"3758","Mitrospingus_cassinii",0.109030104943006,2,5.559571087,"Tropical",6.773422318,"Mitrospingus","Mitrospingidae","Passeriformes","",""
"3759","Mitrospingus_oleagineus",0.109030104943006,2,5.332821133,"Tropical",6.773422318,"Mitrospingus","Mitrospingidae","Passeriformes","",""
"3760","Mitu_salvini",0.35561841701719,1,-1.549660921,"Tropical",1.440286788,"Mitu","Cracidae","Galliformes","Galliformes","Cracidae"
"3761","Mniotilta_varia",0.124416634986535,1,48.07435528,"Temperate",6.937100359,"Mniotilta","Parulidae","Passeriformes","",""
"3762","Modulatrix_stictigula",0.0487286693656361,2,-7.611747467,"Tropical",15.8843129,"Modulatrix","Modulatricidae","Passeriformes","Passeriformes","Muscicapidae"
"3763","Mohoua_albicilla",0.0791963439319176,1,-39.08804281,"Temperate",4.13036237,"Mohoua","Mohouidae","Passeriformes","Passeriformes","Acanthizidae"
"3764","Mohoua_novaeseelandiae",0.0473410235816758,1,-43.67942705,"Temperate",9.396775577,"Mohoua","Mohouidae","Passeriformes","Passeriformes","Acanthizidae"
"3765","Mohoua_ochrocephala",0.0791963439319176,1,-45.19378678,"Temperate",4.13036237,"Mohoua","Mohouidae","Passeriformes","Passeriformes","Acanthizidae"
"3766","Molothrus_aeneus",0.476435140471796,4,23.96149733,"Mixed",1.210200724,"Molothrus","Icteridae","Passeriformes","",""
"3767","Molothrus_ater",0.496775875020503,4,40.31889452,"Mixed",1.038317954,"Molothrus","Icteridae","Passeriformes","",""
"3768","Molothrus_bonariensis",0.496775875020503,7,2.979986635,"Mixed",1.038317954,"Molothrus","Icteridae","Passeriformes","",""
"3769","Molothrus_oryzivorus",0.210946569044245,2,-2.6292555,"Mixed",3.274099524,"Molothrus","Icteridae","Passeriformes","",""
"3770","Molothrus_rufoaxillaris",0.16110909230588,1,-28.67822776,"Mixed",4.347957649,"Molothrus","Icteridae","Passeriformes","",""
"3771","Momotus_mexicanus",0.144524790894463,4,19.90518847,"Mixed",4.32552392,"Momotus","Momotidae","Coraciiformes","Coraciiformes","Momotidae"
"3772","Momotus_momota",0.186200388758248,22,-2.841112736,"Mixed",3.821887996,"Momotus","Momotidae","Coraciiformes","Coraciiformes","Momotidae"
"3773","Monachella_muelleriana",0.149873850390515,2,-4.966495487,"Tropical",1.403840832,"Monachella","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"3774","Monarcha_axillaris",0.134815501719786,2,-6.017503131,"Tropical",5.860355265,"Monarcha","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"3775","Monarcha_barbatus",0.270621394209675,2,-8.234455677,"Tropical",1.431643452,"Monarcha","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"3776","Monarcha_castaneiventris",0.569095134021683,4,-8.917768069,"Tropical",1.283948937,"Monarcha","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"3777","Monarcha_chrysomela",0.158618848868191,9,-5.28875568,"Tropical",3.586056017,"Monarcha","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"3778","Monarcha_cinerascens",0.925483872072204,17,-3.384429614,"Tropical",0.2003609926,"Monarcha","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
