"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"1489","Cisticola_textrix",-1.42304076503704,5,-25.78901675,"Mixed",5.588130734,"Cisticola","Cisticolidae","Passeriformes","Passeriformes","Cisticolidae"
"1490","Cisticola_tinniens",-1.45440007596166,5,-22.40490136,"Mixed",0.7011031538,"Cisticola","Cisticolidae","Passeriformes","Passeriformes","Cisticolidae"
"1491","Cisticola_woosnami",-1.48635819164165,2,-7.411397761,"Tropical",4.444642979,"Cisticola","Cisticolidae","Passeriformes","Passeriformes","Cisticolidae"
"1492","Cistothorus_apolinari",-1.80853841390117,1,3.848843972,"Tropical",2.550852874,"Cistothorus","Troglodytidae","Passeriformes","Passeriformes","Troglodytidae"
"1493","Cistothorus_palustris",-1.97454953858224,15,43.09935906,"Mixed",5.788462974,"Cistothorus","Troglodytidae","Passeriformes","Passeriformes","Troglodytidae"
"1494","Cistothorus_platensis",-1.87015927809649,21,8.783957153,"Mixed",2.550852874,"Cistothorus","Troglodytidae","Passeriformes","Passeriformes","Troglodytidae"
"1495","Cladorhynchus_leucocephalus",-2.97114590657609,1,-28.98703222,"Mixed",15.02032761,"Cladorhynchus","Recurvirostridae","Charadriiformes","Charadriiformes","Recurvirostridae"
"1496","Clamator_coromandus",-3.28572250464616,1,22.28624265,"Mixed",22.42121253,"Clamator","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1497","Clamator_glandarius",-3.33864718470316,1,-0.971644665,"Mixed",18.53290643,"Clamator","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1498","Clamator_jacobinus",-2.68925276839332,3,3.755543825,"Mixed",4.441588613,"Clamator","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1499","Clamator_levaillantii",-2.68925276839332,1,-3.503781755,"Mixed",4.441588613,"Clamator","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1500","Claravis_mondetoura",-2.82688768625778,6,12.6489154,"Tropical",6.533403451,"Claravis","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1501","Claravis_pretiosa",-2.85992223704235,1,3.937739534,"Mixed",4.844286113,"Claravis","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1502","Clibanornis_dendrocolaptoides",-1.86693769383412,1,-25.83411414,"Mixed",3.711200767,"Clibanornis","Furnariidae","Passeriformes","Passeriformes","Furnariidae"
"1503","Climacteris_affinis",-2.3183557056439,2,-28.48956017,"Mixed",1.395530915,"Climacteris","Climacteridae","Passeriformes","Passeriformes","Climacteridae"
"1504","Climacteris_erythrops",-2.46688460303709,1,-32.81933361,"Temperate",7.50015882,"Climacteris","Climacteridae","Passeriformes","Passeriformes","Climacteridae"
"1505","Climacteris_picumnus",-1.98025086947385,2,-28.78576597,"Mixed",5.531167979,"Climacteris","Climacteridae","Passeriformes","Passeriformes","Climacteridae"
"1506","Clytoceyx_rex",-2.38398390264638,2,-5.212792905,"Tropical",6.729683078,"Clytoceyx","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"1507","Clytoctantes_atrogularis",-1.88100801220422,1,-8.757454546,"Tropical",8.43860707,"Clytoctantes","Thamnophilidae","Passeriformes","Passeriformes","Thamnophilidae"
"1508","Clytolaema_rubricauda",-2.22180496428698,1,-22.16236899,"Mixed",0.4371884,"Clytolaema","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1509","Clytomyias_insignis",-3.02007508416076,2,-5.087417184,"Tropical",18.25196797,"Clytomyias","Maluridae","Passeriformes","Passeriformes","Maluridae"
"1510","Clytorhynchus_hamlini",-0.796704112593257,1,-11.646084,"Tropical",2.668813449,"Clytorhynchus","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"1511","Clytorhynchus_pachycephaloides",-0.624511975067334,2,-19.24887153,"Tropical",2.19412858,"Clytorhynchus","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"1512","Clytorhynchus_vitiensis",-0.712332601549711,12,-17.43150342,"Tropical",2.668813449,"Clytorhynchus","Monarchidae","Passeriformes","Passeriformes","Monarchidae"
"1513","Clytospiza_monteiri",-2.12026351150725,1,2.497464259,"Tropical",6.982397159,"Clytospiza","Estrildidae","Passeriformes","",""
"1514","Cnemoscopus_rubrirostris",-2.3485683648784,2,-2.648444653,"Tropical",8.698807767,"Cnemoscopus","Thraupidae","Passeriformes","",""
"1515","Cnemotriccus_fuscatus",-2.26913919129679,7,-8.421638625,"Mixed",8.514609832,"Cnemotriccus","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"1516","Cnipodectes_subbrunneus",-2.46598781783051,3,1.661022077,"Tropical",5.592774863,"Cnipodectes","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"1517","Coccothraustes_abeillei",-2.21670303477048,4,21.76980971,"Mixed",0.296237368,"Coccothraustes","Fringillidae","Passeriformes","",""
"1518","Coccothraustes_coccothraustes",-2.44046586442418,5,50.4618068,"Temperate",0.296237368,"Coccothraustes","Fringillidae","Passeriformes","",""
"1519","Coccothraustes_vespertinus",-2.42608572812253,3,47.24724236,"Mixed",11.664011,"Coccothraustes","Fringillidae","Passeriformes","",""
"1520","Coccyzus_americanus",-2.18220707874541,1,11.16460397,"Mixed",4.322857585,"Coccyzus","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1521","Coccyzus_erythropthalmus",-3.11913985980872,1,43.59019403,"Temperate",21.94170017,"Coccyzus","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1522","Coccyzus_euleri",-2.18220707874541,1,-7.814494131,"Mixed",4.322857585,"Coccyzus","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1523","Coccyzus_lansbergi",-2.76006688356798,1,6.957652163,"Tropical",10.98259928,"Coccyzus","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1524","Coccyzus_melacoryphus",-2.70283298164533,1,-9.935200598,"Mixed",11.27931287,"Coccyzus","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1525","Coccyzus_minor",-2.02954761620914,1,17.45354531,"Mixed",0.6051374868,"Coccyzus","Cuculidae","Cuculiformes","Cuculiformes","Cuculidae"
"1526","Cochlearius_cochlearius",-3.51845721477192,5,-4.950454876,"Mixed",14.53065601,"Cochlearius","Ardeidae","Pelecaniformes","Pelecaniformes","Ardeidae"
"1527","Cochoa_purpurea",-1.6423093583141,1,24.16300744,"Mixed",0.3746856104,"Cochoa","Turdidae","Passeriformes","Passeriformes","Turdidae"
"1528","Cochoa_viridis",-1.69894081146347,1,22.37197313,"Mixed",4.14821816,"Cochoa","Turdidae","Passeriformes","Passeriformes","Turdidae"
"1529","Coeligena_bonapartei",-0.490126315831499,4,7.659766134,"Tropical",0.5100402902,"Coeligena","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1530","Coeligena_coeligena",-2.26218928265635,6,-2.054285693,"Tropical",5.056208947,"Coeligena","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1531","Coeligena_helianthea",-0.490126315831499,2,6.609179128,"Tropical",0.5100402902,"Coeligena","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1532","Coeligena_iris",-1.77808793072537,6,-5.684526282,"Tropical",4.365406032,"Coeligena","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1533","Coeligena_lutetiae",-0.637019776735438,1,0.204543153,"Tropical",0.9265787321,"Coeligena","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1534","Coeligena_phalerata",-1.49405211768345,1,10.76604474,"Tropical",2.959477751,"Coeligena","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1535","Coeligena_prunellei",-1.92138532923238,1,6.035870066,"Tropical",2.929414096,"Coeligena","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1536","Coeligena_torquata",-2.36295385780134,8,-3.68673906,"Tropical",6.828818848,"Coeligena","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1537","Coeligena_violifer",-2.10836817314404,4,-12.62845838,"Tropical",6.259590471,"Coeligena","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1538","Coeligena_wilsoni",-1.92138532923238,1,0.959785717,"Tropical",2.929414096,"Coeligena","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1539","Coenocorypha_aucklandica",-2.45348022445563,5,-50.99457087,"Temperate",1.833440385,"Coenocorypha","Scolopacidae","Charadriiformes","Charadriiformes","Scolopacidae"
"1540","Coereba_flaveola",-2.18525461811733,41,-6.670257406,"Mixed",0.6381418192,"Coereba","Thraupidae","Passeriformes","",""
"1541","Colaptes_atricollis",-0.994735611343194,2,-10.88250896,"Tropical",1.77283203,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1542","Colaptes_auratus",-1.8497348309952,4,48.94263452,"Mixed",2.943612884,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1543","Colaptes_campestris",-1.167074699658,2,-19.35669952,"Mixed",1.503387501,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1544","Colaptes_chrysoides",-1.22031340873103,4,29.80513326,"Mixed",2.943612884,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1545","Colaptes_fernandinae",-1.79863660633859,1,21.94894613,"Tropical",4.407454911,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1546","Colaptes_melanochloros",-1.27486472544542,8,-21.60312655,"Mixed",2.889133645,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1547","Colaptes_pitius",-1.16889770454667,1,-41.31192354,"Temperate",2.109828097,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1548","Colaptes_punctigula",-1.16661001649583,6,3.247116655,"Tropical",1.503387501,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1549","Colaptes_rupicola",-1.18975006260595,3,-17.0698702,"Mixed",2.109828097,"Colaptes","Picidae","Piciformes","Piciformes","Picidae"
"1550","Colibri_coruscans",-2.29822025965436,2,-8.847252602,"Mixed",7.510512994,"Colibri","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1551","Colibri_delphinae",-2.06979574995031,2,8.495670476,"Tropical",6.226128485,"Colibri","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1552","Colibri_serrirostris",-2.56907085301958,1,-18.18779547,"Mixed",8.882989545,"Colibri","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"1553","Colibri_thalassinus",-2.07394930453134,4,8.452050099,"Tropical",6.226128485,"Colibri","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"1554","Colinus_cristatus",-1.30189256629684,20,9.295666744,"Tropical",0.9335831983,"Colinus","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"1555","Colinus_nigrogularis",-1.66281432397634,4,17.16157786,"Tropical",2.335633454,"Colinus","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"1556","Colinus_virginianus",-1.31089382392461,21,34.80613485,"Mixed",0.9335831983,"Colinus","Odontophoridae","Galliformes","Galliformes","Odontophoridae"
"1557","Colius_castanotus",-3.4381989161976,1,-10.81502984,"Tropical",23.48355419,"Colius","Coliidae","Coliiformes","Coliiformes","Coliidae"
"1558","Colius_colius",-3.42131075161781,5,-26.50126454,"Mixed",20.70602014,"Colius","Coliidae","Coliiformes","Coliiformes","Coliidae"
"1559","Colius_leucocephalus",-3.80028325942211,2,0.587535261,"Tropical",23.48355419,"Colius","Coliidae","Coliiformes","Coliiformes","Coliidae"
"1560","Colius_striatus",-3.43742673902442,17,-3.718074073,"Mixed",20.70602014,"Colius","Coliidae","Coliiformes","Coliiformes","Coliidae"
"1561","Collocalia_brevirostris",-2.21964508301196,2,26.62230594,"Mixed",9.005781425,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1562","Collocalia_esculenta",-2.45826530989197,32,-0.198596674,"Tropical",9.730779686,"Collocalia","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"1563","Collocalia_francica",-1.2812199522152,1,-20.76704953,"Tropical",0.9801023893,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1564","Collocalia_fuciphaga",-1.47684045335848,6,-0.857852192,"Tropical",2.689008326,"Collocalia","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"1565","Collocalia_germani",-1.998224900682,2,11.15209618,"Tropical",4.504419717,"Collocalia","Apodidae","Apodiformes","",""
"1566","Collocalia_hirundinacea",-1.9798131286697,3,-4.758210644,"Tropical",14.58562226,"Collocalia","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"1567","Collocalia_linchi",-2.50502316475977,4,-3.033248255,"Tropical",9.730779686,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1568","Collocalia_maxima",-2.22297546753114,3,1.15047712,"Tropical",1.075192874,"Collocalia","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"1569","Collocalia_mearnsi",-1.81439114370015,1,11.8028853,"Tropical",4.504419717,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1570","Collocalia_palawanensis",-2.14042736123713,1,9.756984683,"Tropical",5.993745314,"Collocalia","Apodidae","Caprimulgiformes","",""
"1571","Collocalia_papuensis",-2.73127602580636,1,-4.485031572,"Tropical",7.033125262,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1572","Collocalia_salangana",-1.42122220206872,4,0.082010983,"Tropical",2.689008326,"Collocalia","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"1573","Collocalia_troglodytes",-2.79014446783709,1,11.79096604,"Tropical",18.41703541,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1574","Collocalia_unicolor",-1.98070056302321,1,11.43401251,"Tropical",4.978784883,"Collocalia","Apodidae","Caprimulgiformes","Apodiformes","Apodidae"
"1575","Collocalia_vanikorensis",-1.60662661254907,13,-5.176363731,"Tropical",3.418669482,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1576","Collocalia_vulcanorum",-2.6083372638122,1,-7.035714888,"Tropical",0.8470480758,"Collocalia","Apodidae","Caprimulgiformes","",""
"1577","Collocalia_whiteheadi",-2.29432043824731,2,13.11243683,"Tropical",4.522169073,"Collocalia","Apodidae","Apodiformes","Apodiformes","Apodidae"
"1578","Colluricincla_boweri",-2.77210628683734,1,-17.33285595,"Tropical",12.70263943,"Colluricincla","Pachycephalidae","Passeriformes","Passeriformes","Colluricinclidae"
"1579","Colluricincla_harmonica",-2.57318319685853,14,-25.55434851,"Mixed",6.848551551,"Colluricincla","Pachycephalidae","Passeriformes","Passeriformes","Colluricinclidae"
"1580","Colluricincla_megarhyncha",-3.01592642505412,29,-11.72079472,"Mixed",18.18546498,"Colluricincla","Pachycephalidae","Passeriformes","Passeriformes","Colluricinclidae"
"1581","Colluricincla_tenebrosa",-1.12536137862616,1,7.447220096,"Tropical",3.543872918,"Colluricincla","Pachycephalidae","Passeriformes","Passeriformes","Colluricinclidae"
"1582","Colluricincla_woodwardi",-2.59313254245481,2,-16.12612423,"Tropical",6.848551551,"Colluricincla","Pachycephalidae","Passeriformes","Passeriformes","Colluricinclidae"
"1583","Colonia_colonus",-2.58494017412354,5,-11.66068337,"Mixed",15.06449026,"Colonia","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"1584","Colorhamphus_parvirostris",-2.56664296711044,1,-46.82438164,"Temperate",10.53172478,"Colorhamphus","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"1585","Columba_albinucha",-1.69052167181741,1,-0.098903127,"Tropical",1.965659079,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1586","Columba_albitorques",-1.81462881669277,1,9.942295013,"Tropical",8.675927423,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1587","Columba_arquatrix",-2.2087198095493,1,-11.67404718,"Mixed",1.48896605,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1588","Columba_delegorguei",-1.76036604966136,2,-8.000980586,"Mixed",1.044637464,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1589","Columba_elphinstonii",-1.92323572627421,1,13.25983442,"Tropical",1.48896605,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1590","Columba_eversmanni",-1.79335399059913,1,41.21696222,"Temperate",1.66911435,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1591","Columba_guinea",-1.75382266332554,2,1.243666667,"Mixed",2.165652551,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1592","Columba_iriditorques",-1.68029635900799,1,1.460985253,"Tropical",6.353887735,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1593","Columba_janthina",-1.57965767320168,2,30.19410016,"Temperate",2.165652551,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1594","Columba_leucomela",-1.63309631955453,1,-28.78998585,"Mixed",9.911712161,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1595","Columba_leuconota",-1.67477762137303,2,39.72334129,"Temperate",5.224882384,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1596","Columba_oenas",-1.63514544117508,2,48.3536394,"Temperate",0.912309469,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1597","Columba_pallidiceps",-1.71433730791303,6,-6.355025096,"Tropical",3.318438821,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1598","Columba_palumboides",-1.9280716276372,6,11.2235327,"Tropical",7.270800213,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1599","Columba_palumbus",-1.67996688309546,6,47.8876392,"Mixed",4.090693489,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1600","Columba_pulchricollis",-1.72055871748153,1,25.5051383,"Mixed",5.038651221,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1601","Columba_punicea",-1.52224104952883,6,21.65522169,"Mixed",0.912309469,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1602","Columba_rupestris",-1.22809487228337,2,44.44910451,"Temperate",1.48919216,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1603","Columba_unicincta",-1.50862730029871,1,0.924447081,"Tropical",2.52163753,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1604","Columba_vitiensis",-1.56541155076237,8,-1.842228909,"Tropical",3.110564343,"Columba","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1605","Columbina_buckleyi",-1.81699808016892,1,-1.642769043,"Tropical",5.404578988,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1606","Columbina_cruziana",-2.84287766368829,1,-8.535877879,"Tropical",15.09436916,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1607","Columbina_inca",-1.63034903161971,1,26.17840934,"Mixed",4.173657893,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1608","Columbina_minuta",-1.45376641329997,4,7.799708554,"Mixed",1.458572638,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1609","Columbina_passerina",-1.9713724334282,18,10.13182971,"Mixed",3.985190743,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1610","Columbina_picui",-2.61176966322455,2,-16.90901924,"Mixed",12.81443645,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1611","Columbina_squammata",-1.59233305787438,2,-11.81280653,"Mixed",4.173657893,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1612","Columbina_talpacoti",-1.45376641329997,4,4.746903936,"Mixed",1.458572638,"Columbina","Columbidae","Columbiformes","Columbiformes","Columbidae"
"1613","Compsothraupis_loricata",-1.25581745276948,1,-10.21893268,"Tropical",8.883219312,"Compsothraupis","Thraupidae","Passeriformes","",""
"1614","Conioptilon_mcilhennyi",-2.29158705818165,1,-10.94946066,"Tropical",6.519221532,"Conioptilon","Cotingidae","Passeriformes","Passeriformes","Cotingidae"
"1615","Conirostrum_albifrons",-1.21746019503375,6,-3.687256687,"Tropical",0.8409450239,"Conirostrum","Thraupidae","Passeriformes","",""
